record_id,doi,title,year,venue,venue_type,ai_type,genai_llm_agentic_flag,tafs_final,csds_final,css_final,esrs_final,gap_a_final,gap_b_final,under_specified_final,evidence_depth_label,confidence_label,abstract_word_count,open_access,citation_count,layer
R0140,10.XXXX/hciai.2020.0140,"[Scored paper 140, 2020] Full titles available after pipeline run from OpenAlex",2020,DIS,conference,conversational_ai,true,1,2,1,4,false,false,true,L2,low,349,true,81,B_scored
R0141,10.XXXX/hciai.2020.0141,"[Scored paper 141, 2020] Full titles available after pipeline run from OpenAlex",2020,CHI,conference,xai,false,4,3,1,3,false,true,false,L2,high,163,true,73,B_scored
R0142,10.XXXX/hciai.2020.0142,"[Scored paper 142, 2020] Full titles available after pipeline run from OpenAlex",2020,BIT,journal,xai,false,4,5,1,4,false,true,true,L2,high,102,false,23,B_scored
R0143,10.XXXX/hciai.2020.0143,"[Scored paper 143, 2020] Full titles available after pipeline run from OpenAlex",2020,UIST,conference,llm,true,4,4,1,4,false,true,true,L2,high,309,true,1,B_scored
R0144,10.XXXX/hciai.2020.0144,"[Scored paper 144, 2020] Full titles available after pipeline run from OpenAlex",2020,IJHCS,journal,llm,true,4,1,3,4,false,false,false,L2,medium,179,false,112,B_scored
R0145,10.XXXX/hciai.2020.0145,"[Scored paper 145, 2020] Full titles available after pipeline run from OpenAlex",2020,UIST,conference,generative_ai,true,1,2,3,6,false,false,false,L2,low,275,false,10,B_scored
R0146,10.XXXX/hciai.2020.0146,"[Scored paper 146, 2020] Full titles available after pipeline run from OpenAlex",2020,CHI,conference,xai,false,1,1,2,4,false,false,false,L2,low,208,true,32,B_scored
R0147,10.XXXX/hciai.2020.0147,"[Scored paper 147, 2020] Full titles available after pipeline run from OpenAlex",2020,HCI Journal,journal,xai,false,4,2,2,3,false,false,true,L2,high,344,false,26,B_scored
R0148,10.XXXX/hciai.2020.0148,"[Scored paper 148, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,unclassified,false,1,3,2,4,true,false,true,L2,low,155,false,79,B_scored
R0149,10.XXXX/hciai.2020.0149,"[Scored paper 149, 2020] Full titles available after pipeline run from OpenAlex",2020,IJHCS,journal,unclassified,false,1,1,3,6,false,false,false,L2,low,93,false,63,B_scored
R0150,10.XXXX/hciai.2020.0150,"[Scored paper 150, 2020] Full titles available after pipeline run from OpenAlex",2020,UIST,conference,generative_ai,true,2,3,1,4,false,false,false,L2,medium,194,true,42,B_scored
R0151,10.XXXX/hciai.2020.0151,"[Scored paper 151, 2020] Full titles available after pipeline run from OpenAlex",2020,TOCHI,journal,llm,true,5,1,3,6,false,false,false,L2,medium,150,true,6,B_scored
R0152,10.XXXX/hciai.2020.0152,"[Scored paper 152, 2020] Full titles available after pipeline run from OpenAlex",2020,IwC,journal,conversational_ai,true,0,1,3,5,false,false,false,L2,low,320,false,2,B_scored
R0153,10.XXXX/hciai.2020.0153,"[Scored paper 153, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,xai,false,0,2,2,4,false,false,false,L2,low,360,false,22,B_scored
R0154,10.XXXX/hciai.2020.0154,"[Scored paper 154, 2020] Full titles available after pipeline run from OpenAlex",2020,IJHCS,journal,llm,true,4,1,2,4,false,false,false,L2,medium,142,true,1,B_scored
R0155,10.XXXX/hciai.2020.0155,"[Scored paper 155, 2020] Full titles available after pipeline run from OpenAlex",2020,UIST,conference,classical_ml,false,0,1,1,3,false,false,false,L2,low,335,false,52,B_scored
R0156,10.XXXX/hciai.2020.0156,"[Scored paper 156, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,llm,true,1,2,2,5,false,false,false,L2,low,299,true,26,B_scored
R0157,10.XXXX/hciai.2020.0157,"[Scored paper 157, 2020] Full titles available after pipeline run from OpenAlex",2020,CHI,conference,generative_ai,true,0,4,3,4,false,false,false,L2,low,348,false,58,B_scored
R0158,10.XXXX/hciai.2020.0158,"[Scored paper 158, 2020] Full titles available after pipeline run from OpenAlex",2020,DIS,conference,llm,true,5,2,1,5,false,true,false,L2,high,363,true,39,B_scored
R0159,10.XXXX/hciai.2020.0159,"[Scored paper 159, 2020] Full titles available after pipeline run from OpenAlex",2020,UIST,conference,xai,false,1,3,2,4,false,false,false,L2,low,88,false,14,B_scored
R0160,10.XXXX/hciai.2020.0160,"[Scored paper 160, 2020] Full titles available after pipeline run from OpenAlex",2020,TOCHI,journal,generative_ai,true,4,5,2,5,false,false,false,L2,high,377,false,32,B_scored
R0161,10.XXXX/hciai.2020.0161,"[Scored paper 161, 2020] Full titles available after pipeline run from OpenAlex",2020,DIS,conference,generative_ai,true,5,3,1,4,false,true,false,L2,high,169,false,31,B_scored
R0162,10.XXXX/hciai.2020.0162,"[Scored paper 162, 2020] Full titles available after pipeline run from OpenAlex",2020,UIST,conference,generative_ai,true,5,1,0,3,false,true,false,L2,medium,149,true,68,B_scored
R0163,10.XXXX/hciai.2020.0163,"[Scored paper 163, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,xai,false,0,4,2,4,false,false,false,L2,low,182,false,16,B_scored
R0164,10.XXXX/hciai.2020.0164,"[Scored paper 164, 2020] Full titles available after pipeline run from OpenAlex",2020,UIST,conference,llm,true,4,2,2,4,false,false,false,L2,high,322,true,49,B_scored
R0165,10.XXXX/hciai.2020.0165,"[Scored paper 165, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,xai,false,1,3,3,4,false,false,false,L2,low,249,true,0,B_scored
R0166,10.XXXX/hciai.2020.0166,"[Scored paper 166, 2020] Full titles available after pipeline run from OpenAlex",2020,UIST,conference,xai,false,4,2,1,4,false,true,false,L2,high,277,true,13,B_scored
R0167,10.XXXX/hciai.2020.0167,"[Scored paper 167, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,unclassified,false,5,2,1,5,false,true,false,L2,high,216,false,71,B_scored
R0168,10.XXXX/hciai.2020.0168,"[Scored paper 168, 2020] Full titles available after pipeline run from OpenAlex",2020,IUI,conference,xai,false,1,3,2,4,false,false,true,L2,low,359,true,7,B_scored
R0169,10.XXXX/hciai.2020.0169,"[Scored paper 169, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,llm,true,1,3,2,5,false,false,false,L2,low,298,true,40,B_scored
R0170,10.XXXX/hciai.2020.0170,"[Scored paper 170, 2020] Full titles available after pipeline run from OpenAlex",2020,TOCHI,journal,llm,true,5,1,1,3,false,true,true,L2,medium,302,true,35,B_scored
R0171,10.XXXX/hciai.2020.0171,"[Scored paper 171, 2020] Full titles available after pipeline run from OpenAlex",2020,CHI,conference,agentic_ai,true,0,4,1,6,false,false,false,L2,low,266,false,11,B_scored
R0172,10.XXXX/hciai.2020.0172,"[Scored paper 172, 2020] Full titles available after pipeline run from OpenAlex",2020,CHI,conference,classical_ml,false,4,2,2,4,false,false,false,L2,high,304,true,1,B_scored
R0173,10.XXXX/hciai.2020.0173,"[Scored paper 173, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,conversational_ai,true,5,2,3,5,false,false,false,L2,high,370,true,46,B_scored
R0174,10.XXXX/hciai.2020.0174,"[Scored paper 174, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,unclassified,false,4,2,1,5,false,true,false,L2,high,119,false,53,B_scored
R0175,10.XXXX/hciai.2020.0175,"[Scored paper 175, 2020] Full titles available after pipeline run from OpenAlex",2020,TOCHI,journal,conversational_ai,true,1,1,2,3,false,false,true,L2,low,138,true,15,B_scored
R0176,10.XXXX/hciai.2020.0176,"[Scored paper 176, 2020] Full titles available after pipeline run from OpenAlex",2020,BIT,journal,conversational_ai,true,4,2,2,5,false,false,false,L2,high,213,false,60,B_scored
R0177,10.XXXX/hciai.2020.0177,"[Scored paper 177, 2020] Full titles available after pipeline run from OpenAlex",2020,TOCHI,journal,conversational_ai,true,0,1,3,4,false,false,true,L2,low,182,true,68,B_scored
R0178,10.XXXX/hciai.2020.0178,"[Scored paper 178, 2020] Full titles available after pipeline run from OpenAlex",2020,BIT,journal,agentic_ai,true,0,5,0,5,false,false,false,L2,low,124,false,8,B_scored
R0179,10.XXXX/hciai.2020.0179,"[Scored paper 179, 2020] Full titles available after pipeline run from OpenAlex",2020,TOCHI,journal,agentic_ai,true,0,3,2,6,false,false,false,L2,low,361,false,1,B_scored
R0180,10.XXXX/hciai.2020.0180,"[Scored paper 180, 2020] Full titles available after pipeline run from OpenAlex",2020,TOCHI,journal,xai,false,0,3,2,5,false,false,true,L2,low,169,false,21,B_scored
R0181,10.XXXX/hciai.2020.0181,"[Scored paper 181, 2020] Full titles available after pipeline run from OpenAlex",2020,CHI,conference,conversational_ai,true,0,1,1,4,false,false,false,L2,low,332,true,21,B_scored
R0182,10.XXXX/hciai.2020.0182,"[Scored paper 182, 2020] Full titles available after pipeline run from OpenAlex",2020,IJHCS,journal,generative_ai,true,4,2,3,3,false,false,false,L2,high,124,true,10,B_scored
R0183,10.XXXX/hciai.2020.0183,"[Scored paper 183, 2020] Full titles available after pipeline run from OpenAlex",2020,UIST,conference,conversational_ai,true,4,3,3,3,false,false,false,L2,high,289,false,55,B_scored
R0184,10.XXXX/hciai.2020.0184,"[Scored paper 184, 2020] Full titles available after pipeline run from OpenAlex",2020,TOCHI,journal,xai,false,1,3,1,6,false,false,false,L2,low,344,true,63,B_scored
R0185,10.XXXX/hciai.2020.0185,"[Scored paper 185, 2020] Full titles available after pipeline run from OpenAlex",2020,IUI,conference,agentic_ai,true,0,1,2,5,false,false,false,L2,low,146,false,20,B_scored
R0186,10.XXXX/hciai.2020.0186,"[Scored paper 186, 2020] Full titles available after pipeline run from OpenAlex",2020,CHI,conference,xai,false,4,5,0,4,false,true,false,L2,high,164,true,15,B_scored
R0187,10.XXXX/hciai.2020.0187,"[Scored paper 187, 2020] Full titles available after pipeline run from OpenAlex",2020,HCI Journal,journal,llm,true,5,0,2,5,false,false,false,L2,medium,225,false,12,B_scored
R0188,10.XXXX/hciai.2020.0188,"[Scored paper 188, 2020] Full titles available after pipeline run from OpenAlex",2020,DIS,conference,unclassified,false,4,2,3,4,false,false,false,L2,high,235,false,71,B_scored
R0189,10.XXXX/hciai.2020.0189,"[Scored paper 189, 2020] Full titles available after pipeline run from OpenAlex",2020,IUI,conference,unclassified,false,2,2,1,5,false,false,true,L2,medium,167,false,49,B_scored
R0190,10.XXXX/hciai.2020.0190,"[Scored paper 190, 2020] Full titles available after pipeline run from OpenAlex",2020,IwC,journal,llm,true,0,2,3,4,false,false,false,L2,low,94,true,24,B_scored
R0191,10.XXXX/hciai.2020.0191,"[Scored paper 191, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,xai,false,5,4,2,5,false,false,false,L2,high,372,false,2,B_scored
R0192,10.XXXX/hciai.2020.0192,"[Scored paper 192, 2020] Full titles available after pipeline run from OpenAlex",2020,IUI,conference,conversational_ai,true,5,3,2,4,false,false,false,L2,high,234,false,9,B_scored
R0193,10.XXXX/hciai.2020.0193,"[Scored paper 193, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,conversational_ai,true,4,1,1,5,false,true,false,L2,medium,110,true,28,B_scored
R0194,10.XXXX/hciai.2020.0194,"[Scored paper 194, 2020] Full titles available after pipeline run from OpenAlex",2020,CSCW,conference,classical_ml,false,0,1,2,3,false,false,false,L2,low,243,false,41,B_scored
R0195,10.XXXX/hciai.2020.0195,"[Scored paper 195, 2020] Full titles available after pipeline run from OpenAlex",2020,CHI,conference,conversational_ai,true,5,0,3,6,false,false,false,L2,medium,367,true,51,B_scored
R0196,10.XXXX/hciai.2020.0196,"[Count-only paper 196, 2020] Abstract <75 words — no index scores",2020,CHI,conference,xai,false,,,,,false,false,false,L1,low,52,false,25,B_count_only
R0197,10.XXXX/hciai.2020.0197,"[Count-only paper 197, 2020] Abstract <75 words — no index scores",2020,IUI,conference,generative_ai,true,,,,,false,false,false,L1,low,59,true,1,B_count_only
R0198,10.XXXX/hciai.2020.0198,"[Count-only paper 198, 2020] Abstract <75 words — no index scores",2020,IJHCI,journal,conversational_ai,true,,,,,false,false,false,L1,low,45,false,35,B_count_only
R0199,10.XXXX/hciai.2020.0199,"[Count-only paper 199, 2020] Abstract <75 words — no index scores",2020,CSCW,conference,xai,false,,,,,false,false,false,L1,low,29,true,7,B_count_only
R0200,10.XXXX/hciai.2020.0200,"[Count-only paper 200, 2020] Abstract <75 words — no index scores",2020,DIS,conference,llm,true,,,,,false,false,false,L1,low,52,true,40,B_count_only
R0201,10.XXXX/hciai.2020.0201,"[Count-only paper 201, 2020] Abstract <75 words — no index scores",2020,IJHCS,journal,classical_ml,false,,,,,false,false,false,L1,low,53,false,17,B_count_only
R0202,10.XXXX/hciai.2020.0202,"[Count-only paper 202, 2020] Abstract <75 words — no index scores",2020,IUI,conference,unclassified,false,,,,,false,false,false,L1,low,52,true,25,B_count_only
R0203,10.XXXX/hciai.2020.0203,"[Count-only paper 203, 2020] Abstract <75 words — no index scores",2020,UIST,conference,conversational_ai,true,,,,,false,false,false,L1,low,59,false,2,B_count_only
R0204,10.XXXX/hciai.2020.0204,"[Count-only paper 204, 2020] Abstract <75 words — no index scores",2020,CSCW,conference,unclassified,false,,,,,false,false,false,L1,low,41,false,13,B_count_only
R0205,10.XXXX/hciai.2020.0205,"[Count-only paper 205, 2020] Abstract <75 words — no index scores",2020,IUI,conference,llm,true,,,,,false,false,false,L1,low,50,false,8,B_count_only
R0206,10.XXXX/hciai.2020.0206,"[Count-only paper 206, 2020] Abstract <75 words — no index scores",2020,CSCW,conference,agentic_ai,true,,,,,false,false,false,L1,low,63,true,4,B_count_only
R0207,10.XXXX/hciai.2020.0207,"[Count-only paper 207, 2020] Abstract <75 words — no index scores",2020,BIT,journal,xai,false,,,,,false,false,false,L1,low,64,false,18,B_count_only
R0208,10.XXXX/hciai.2020.0208,"[Count-only paper 208, 2020] Abstract <75 words — no index scores",2020,IUI,conference,xai,false,,,,,false,false,false,L1,low,36,false,17,B_count_only
R0209,10.XXXX/hciai.2020.0209,"[Count-only paper 209, 2020] Abstract <75 words — no index scores",2020,IUI,conference,xai,false,,,,,false,false,false,L1,low,66,true,23,B_count_only
R0210,10.XXXX/hciai.2020.0210,"[Count-only paper 210, 2020] Abstract <75 words — no index scores",2020,DIS,conference,llm,true,,,,,false,false,false,L1,low,53,false,18,B_count_only
R0211,10.XXXX/hciai.2020.0211,"[Count-only paper 211, 2020] Abstract <75 words — no index scores",2020,CHI,conference,conversational_ai,true,,,,,false,false,false,L1,low,63,true,16,B_count_only
R0212,10.XXXX/hciai.2020.0212,"[Count-only paper 212, 2020] Abstract <75 words — no index scores",2020,IUI,conference,xai,false,,,,,false,false,false,L1,low,64,true,27,B_count_only
R0213,10.XXXX/hciai.2020.0213,"[Count-only paper 213, 2020] Abstract <75 words — no index scores",2020,CHI,conference,conversational_ai,true,,,,,false,false,false,L1,low,64,true,12,B_count_only
R0214,10.XXXX/hciai.2020.0214,"[Count-only paper 214, 2020] Abstract <75 words — no index scores",2020,DIS,conference,xai,false,,,,,false,false,false,L1,low,59,false,32,B_count_only
R0215,10.XXXX/hciai.2020.0215,"[Count-only paper 215, 2020] Abstract <75 words — no index scores",2020,CHI,conference,classical_ml,false,,,,,false,false,false,L1,low,28,false,13,B_count_only
R0216,10.XXXX/hciai.2020.0216,"[Count-only paper 216, 2020] Abstract <75 words — no index scores",2020,IUI,conference,generative_ai,true,,,,,false,false,false,L1,low,62,false,25,B_count_only
R0217,10.XXXX/hciai.2020.0217,"[Count-only paper 217, 2020] Abstract <75 words — no index scores",2020,UIST,conference,agentic_ai,true,,,,,false,false,false,L1,low,54,false,45,B_count_only
R0218,10.XXXX/hciai.2020.0218,"[Count-only paper 218, 2020] Abstract <75 words — no index scores",2020,CSCW,conference,llm,true,,,,,false,false,false,L1,low,69,false,5,B_count_only
R0219,10.XXXX/hciai.2020.0219,"[Count-only paper 219, 2020] Abstract <75 words — no index scores",2020,CSCW,conference,xai,false,,,,,false,false,false,L1,low,50,true,22,B_count_only
R0220,10.XXXX/hciai.2020.0220,"[Count-only paper 220, 2020] Abstract <75 words — no index scores",2020,CSCW,conference,classical_ml,false,,,,,false,false,false,L1,low,55,false,62,B_count_only
R0221,10.XXXX/hciai.2020.0221,"[Count-only paper 221, 2020] Abstract <75 words — no index scores",2020,IJHCS,journal,unclassified,false,,,,,false,false,false,L1,low,65,true,10,B_count_only
R0222,10.XXXX/hciai.2020.0222,"[Count-only paper 222, 2020] Abstract <75 words — no index scores",2020,TOCHI,journal,llm,true,,,,,false,false,false,L1,low,40,false,33,B_count_only
R0223,10.XXXX/hciai.2020.0223,"[Count-only paper 223, 2020] Abstract <75 words — no index scores",2020,TOCHI,journal,generative_ai,true,,,,,false,false,false,L1,low,38,true,7,B_count_only
R0224,10.XXXX/hciai.2020.0224,"[Count-only paper 224, 2020] Abstract <75 words — no index scores",2020,TOCHI,journal,xai,false,,,,,false,false,false,L1,low,44,false,4,B_count_only
R0225,10.XXXX/hciai.2020.0225,"[Count-only paper 225, 2020] Abstract <75 words — no index scores",2020,IJHCS,journal,agentic_ai,true,,,,,false,false,false,L1,low,29,false,21,B_count_only
R0226,10.XXXX/hciai.2020.0226,"[Count-only paper 226, 2020] Abstract <75 words — no index scores",2020,CSCW,conference,agentic_ai,true,,,,,false,false,false,L1,low,65,true,35,B_count_only
R0227,10.XXXX/hciai.2020.0227,"[Count-only paper 227, 2020] Abstract <75 words — no index scores",2020,IJHCS,journal,conversational_ai,true,,,,,false,false,false,L1,low,33,true,3,B_count_only
R0228,10.XXXX/hciai.2020.0228,"[Count-only paper 228, 2020] Abstract <75 words — no index scores",2020,DIS,conference,generative_ai,true,,,,,false,false,false,L1,low,55,false,27,B_count_only
